Name,Address,Location,Category,Role,Profession,Additional Info,Journal,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,fail_reason,nom_classification,is_provincia,nominatim_query,nominatim_flagged,matched_lat,matched_lon,match_confidence,geocoding_tier
Laboratorio Camicerie Eugenia Speri,SOTTOPORT. delle ACQUE 5013,,Camiceria,,,,,,,5,page_5_semantic.csv,cover_ads,,,,,False,"Nominatim failed: query=Sottoportego delle Acque, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Sottoportego delle Acque, Venezia, Italy",False,,,nominatim_failed,
Ballarin Elio e C.," ""S. Polo 1361""",,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,",",,agumi,,,,339,page_339_semantic.csv,indice_generale,1361.0,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
"OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE ""D U S E""","""VENEZIA - Via XXII Marzo, 2288""",,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,",",,ORGANIZATION,,,,339,page_339_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Ballarin Giuseppe,Canareggio 1751,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,",",,decoratore e pittore,,,,342,page_342_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Ballarin Romano,Canareggio 3307,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,",",,decoratore e pittore,,,,342,page_342_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Banca Veneta di Credito e Conti Correnti,Via 22 Marzo 2071,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,",",,ORGANIZATION,,,,342,page_342_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Via 22 Marzo, Venezia, Italy | type=residential class=highway",no_civic_number,inside_venice,False,"Via 22 Marzo, Venezia, Italy",False,,,nominatim_failed,
Bar Stella d'Italia S. A.,S. Marco 5314,,bar,",",,ORGANIZATION,,,,342,page_342_semantic.csv,indice_generale,5314.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Baadel Egidio & C.,S. Motse 2625,,spedizioni trasporti marittimi fluviali e terrestri,",",,ORGANIZATION,,,,342,page_342_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Baradel Giulio,S. Motse 2625,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,",",,"Ispettore, Capo dell'Ufficio Trasporti ed organiz. Varie",,,,342,page_342_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Baradel Giuseppe,Calle della Venere numero 1901,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,",",,av.,,,,342,page_342_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Calle della Venere, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle della Venere, Venezia, Italy",False,,,nominatim_failed,
Bardelle S. A.,S. Crose 492,,rappresentante apparecchi e materiale radio,",",,ORGANIZATION,,,,342,page_342_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Baragnolo Ferruccio,S. Crose 492,,giornali (rivendita),",",,edicola | S. Elena,,,,342,page_342_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Barbanti com. dr. Nino,Via Piave 77,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,",",,Sovrintendente | Istituto L.,,,,342,page_342_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Barberio Mario,S. Marco 743,,libreria,",",,ORGANIZATION,,,,342,page_342_semantic.csv,indice_generale,743.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Barbaro don Giovanni,S. Marco 743,SS. Ermagora e Fortunato (S. Marcuola),GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,",",,parroco,,,,342,page_342_semantic.csv,indice_generale,743.0,,SAN MARCO,Santi Ermagora e Fortunato,False,"Nominatim failed: query=Chiesa dei Santi Ermagora e Fortunato, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Chiesa dei Santi Ermagora e Fortunato, Venezia, Italy",False,,,nominatim_failed,
Barbero Pietro,Man. Mart. co 1918,,alimentari (dett.),",",,ORGANIZATION,,,,342,page_342_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Barbato don Desiderio,S. Lorenzo 5126,Malcontenta,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,",",,parroco,,,,342,page_342_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Barbieri Amedeo,San Marco 5392,,alimentari (grosso e dett.),",",,ORGANIZATION,,,,342,page_342_semantic.csv,indice_generale,5392.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bardella Luigi,"S. Elena, IV Novembre 14-15-16",S. Elena,Bottiglieri,",",,ORGANIZATION,,,,343,page_343_semantic.csv,indice_generale,14.0,,SANT'ELENA,,False,"Nominatim failed: query=Sestiere Sant'Elena, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Sestiere Sant'Elena, Venezia, Italy",False,,,nominatim_failed,
Bardelle Carlo & C.,"S. Elena, IV Novembre 14-15-16",,Cantieri Navali,",",,"360.,A.",,,,343,page_343_semantic.csv,indice_generale,14.0,,SANT'ELENA,,False,"Nominatim failed: query=Sestiere Sant'Elena, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Sestiere Sant'Elena, Venezia, Italy",False,,,nominatim_failed,
Bardelle S. A.,Merceria dell’Orologio 263,,Foto,",",Geodesia,Ottica,,,,343,page_343_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Barovier Antonio & C.,San Giobbe Calle della Madonna 985,San Giobbe,Vetri e Artistici,",",,ORGANIZATION,,,,343,page_343_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Calle della Madonna, San Giobbe, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle della Madonna, San Giobbe, Venezia, Italy",False,,,nominatim_failed,
Barzan cav. uff. Ignazio,"Direzione, Santa Lucia",Istituto di Diritto Pubblico,Capo del Compartimento Ferrovie dello Stato,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,344,page_344_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Istituto di Diritto Pubblico, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Istituto di Diritto Pubblico, Venezia, Italy",False,,,nominatim_failed,
Barzazi Mario,S. Croce 124,Istituto di Diritto Pubblico,ferro battuto,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,344,page_344_semantic.csv,indice_generale,124.0,,SANTA CROCE,,False,"Nominatim failed: query=Istituto di Diritto Pubblico, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Istituto di Diritto Pubblico, Venezia, Italy",False,,,nominatim_failed,
Basana Ermengildo,S. Agnese 554,Istituto di Diritto Pubblico,barbiere,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,344,page_344_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Istituto di Diritto Pubblico, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Istituto di Diritto Pubblico, Venezia, Italy",False,,,nominatim_failed,
Baso Morando Cav. Angelo,Via Mestra 37,Marghero Porto Botteghini,navi (demolizione),Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,344,page_344_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Baso Umberto,San Polo 1641,Istituto di Diritto Pubblico,noleggio imbarcazioni,Tel: 23-439,ditta,SODETAR,,,,344,page_344_semantic.csv,indice_generale,1641.0,,SAN POLO,,False,"Nominatim failed: query=Istituto di Diritto Pubblico, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Istituto di Diritto Pubblico, Venezia, Italy",False,,,nominatim_failed,
Bassani S. A.,S. Marco 2414,Istituto di Diritto Pubblico,autotrasporti ricuperi navali,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,344,page_344_semantic.csv,indice_generale,2414.0,,SAN MARCO,,False,"Nominatim failed: query=Istituto di Diritto Pubblico, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Istituto di Diritto Pubblico, Venezia, Italy",False,,,nominatim_failed,
Bassaningh Society,S. Marco 2414,Istituto di Diritto Pubblico,per Imprese di Costruzioni,Tel: 23-439,vendita immobili,compra | Marghera,,,,344,page_344_semantic.csv,indice_generale,2414.0,,SAN MARCO,,False,"Nominatim failed: query=Istituto di Diritto Pubblico, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Istituto di Diritto Pubblico, Venezia, Italy",False,,,nominatim_failed,
Bassi dr. Edmundo,Castello 2137,Istituto di Diritto Pubblico,architetto,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,344,page_344_semantic.csv,indice_generale,2137.0,,CASTELLO,,False,"Nominatim failed: query=Istituto di Diritto Pubblico, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Istituto di Diritto Pubblico, Venezia, Italy",False,,,nominatim_failed,
Bassi prof. Endra,Castello 2137,Istituto di Diritto Pubblico,Insegnante Accademia di Belle Arti,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,344,page_344_semantic.csv,indice_generale,2137.0,,CASTELLO,,False,"Nominatim failed: query=Istituto di Diritto Pubblico, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Istituto di Diritto Pubblico, Venezia, Italy",False,,,nominatim_failed,
Bassi Mario (dep.),S. Marco Calle Ballerini,Istituto di Diritto Pubblico,argenterie,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,344,page_344_semantic.csv,indice_generale,,,SAN MARCO,,False,"Nominatim failed: query=Istituto di Diritto Pubblico, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Istituto di Diritto Pubblico, Venezia, Italy",False,,,nominatim_failed,
Bassi dr. Pietro,S. Angelo 3553,Istituto di Diritto Pubblico,In. dell’intendenza di finanza,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,344,page_344_semantic.csv,indice_generale,3553.0,,SAN MARCO,L'Angelo,True,"Nominatim failed: query=Istituto di Diritto Pubblico, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Istituto di Diritto Pubblico, Venezia, Italy",False,,,nominatim_failed,
Bastasi Mario,S. Marco 33891,Istituto di Diritto Pubblico,alimentari (dett.),Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,344,page_344_semantic.csv,indice_generale,33891.0,,SAN MARCO,,False,"Nominatim failed: query=Istituto di Diritto Pubblico, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Istituto di Diritto Pubblico, Venezia, Italy",False,,,nominatim_failed,
Bastanelio Tiziano,Cannaregio 6829,Istituto di Diritto Pubblico,fabbro ferraio e Meccanico,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,344,page_344_semantic.csv,indice_generale,6829.0,,CANNAREGIO,,False,"Nominatim failed: query=Istituto di Diritto Pubblico, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Istituto di Diritto Pubblico, Venezia, Italy",False,,,nominatim_failed,
Battuini dr. Alfo,Piazza 28 Ottobre 57,Istituto di Diritto Pubblico,Ispett. Reg. per il Veneto dell’Uff. Coordinamento Fedez: Piccoli Proprietari,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,344,page_344_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Istituto di Diritto Pubblico, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Istituto di Diritto Pubblico, Venezia, Italy",False,,,nominatim_failed,
Battistella Gemma,Cannaregio 6370,Istituto di Diritto Pubblico,hur,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,344,page_344_semantic.csv,indice_generale,6370.0,,CANNAREGIO,,False,"Nominatim failed: query=Istituto di Diritto Pubblico, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Istituto di Diritto Pubblico, Venezia, Italy",False,,,nominatim_failed,
Battistella Luciana,Castello 3140,Istituto di Diritto Pubblico,lavanderia e stireria,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,344,page_344_semantic.csv,indice_generale,3140.0,,CASTELLO,,False,"Nominatim failed: query=Istituto di Diritto Pubblico, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Istituto di Diritto Pubblico, Venezia, Italy",False,,,nominatim_failed,
Beeardi Vittorio,Mestra Via O. Olivi 22,Istituto di Diritto Pubblico,catoieria,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,345,page_345_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Beece Feliciano,D. Duro 3245,Istituto di Diritto Pubblico,ristorante,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,345,page_345_semantic.csv,indice_generale,3245.0,,DORSODURO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Begottti Ruggero,San Marco 35,Istituto di Diritto Pubblico,specialità veneziane,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,345,page_345_semantic.csv,indice_generale,35.0,,SAN MARCO,,False,"Nominatim failed: query=Istituto di Diritto Pubblico, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Istituto di Diritto Pubblico, Venezia, Italy",False,,,nominatim_failed,
Bellato Teresa,"Pavaro Vencto, Via Bagarson 191",Istituto di Diritto Pubblico,alimentari,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",dett.,,,,345,page_345_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
Bella Venezia,Calle dei Fabbr 4710,Istituto di Diritto Pubblico,albergo,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",ristorante,,,,345,page_345_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Calle dei Fabbr, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle dei Fabbr, Venezia, Italy",False,,,nominatim_failed,
Bellati Luigi tv Fortunato,S. Elena Calle del Furer 2,Istituto di Diritto Pubblico,elettricista e idraulico,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,345,page_345_semantic.csv,indice_generale,,,SANT'ELENA,,False,"Nominatim failed: query=Calle del Furer, Sestiere di Sant'Elena, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Calle del Furer, Sestiere di Sant'Elena, Venezia, Italy",False,,,nominatim_failed,
Belle Ferret & Zechinato succ C. Cassau drini,riva dei ton 1098,Istituto di Diritto Pubblico,carbone e legna,Tel: 23-439,Zattere num. 20,"grossisti, magazzino",,,,345,page_345_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Riva dei Ton, Venezia, Italy | type=nan class=nan",no_civic_number,inside_venice,False,"Riva dei Ton, Venezia, Italy",False,,,nominatim_failed,
Bellone Ines,Cannaregio 5563,Istituto di Diritto Pubblico,sartoria e confezioni per signorа,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,345,page_345_semantic.csv,indice_generale,5563.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bellini dr. Ettore,San Marco 3491,Istituto di Diritto Pubblico,medicina generale,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,345,page_345_semantic.csv,indice_generale,3491.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bellini Biancoospina,San Marco 32,Istituto di Diritto Pubblico,Assitenza,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",(A.N.P.I.),,,,345,page_345_semantic.csv,indice_generale,32.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bellini Vittorio,San Marco 32,Istituto di Diritto Pubblico,calzaturificio,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Chirignago,,,,345,page_345_semantic.csv,indice_generale,32.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bellotto Bruno,S. Polo 1733,Istituto di Diritto Pubblico,imprese ed appalti vari,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,345,page_345_semantic.csv,indice_generale,1733.0,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bellotto Familla & C.,San Luca 4554,Istituto di Diritto Pubblico,stoffe e tessuti,Tel: 23-439,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",SODETAR,,,,345,page_345_semantic.csv,indice_generale,4554.0,,,San Luca,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bellussi Luciano,S. Croce 2868,Castello,Forniture complete MOBILI e ACCESSORI per UFFICI,",",,sarto da uomo,,,,346,page_346_semantic.csv,indice_generale,2868.0,,SANTA CROCE,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bellussi Onorato Arturo,S. Polo 1697,Castello,Forniture complete MOBILI e ACCESSORI per UFFICI,",",,sarto da uomo,,,,346,page_346_semantic.csv,indice_generale,1697.0,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Beltrame Luigi,Canaregio 553,Castello,Forniture complete MOBILI e ACCESSORI per UFFICI,",",,pittore - decoratore,,,,346,page_346_semantic.csv,indice_generale,553.0,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Benvenisti Tullio,Cannaregio 3004,Castello,macelleria,",",,Polleria,,,,346,page_346_semantic.csv,indice_generale,3004.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Benvegnù dr. Guido,San Silvestro 1096,Castello,commercialista,",",,DITTA MIELIO VIRGINIO,,,,346,page_346_semantic.csv,indice_generale,1096.0,,CASTELLO,San Silvestro,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Benvenuti Benvenuto,San Marco 294,Castello,rappresentante macchinari,",",,DITTA MIELIO VIRGINIO,,,,346,page_346_semantic.csv,indice_generale,294.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Berchi Maria,S. Croce 5664,Castello,profumeria,",",,DITTA MIELIO VIRGINIO,,,,346,page_346_semantic.csv,indice_generale,5664.0,,SANTA CROCE,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Berengo Elvira,Castello 3060,Castello,lavanderia e stireria,",",,DITTA MIELIO VIRGINIO,,,,346,page_346_semantic.csv,indice_generale,3060.0,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bernardello Ferruccio,Dorsoduro 292A,Castello,tabaccheria,",",,DITTA MIELIO VIRGINIO,,,,347,page_347_semantic.csv,indice_generale,292.0,A,DORSODURO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bertò Giuditta ved. Beschiatti,"S. Polo 27, S. Marco 678",Castello,merere filati e affini,",",,DITTA MIELIO VIRGINIO,,,,347,page_347_semantic.csv,indice_generale,27.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bertoldin Antonio,Calle dei Fabbri 9829,Castello,fabbro ferraio,",",meccanico,DITTA MIELIO VIRGINIO,,,,347,page_347_semantic.csv,indice_generale,9829.0,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bertoldini Virginio Aldo e Oddino,"Calle dei Fabbri 9829, S. Polo 388-A",Castello,«presentanti generi alimentari,",",,DITTA MIELIO VIRGINIO,,,,347,page_347_semantic.csv,indice_generale,9829.0,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bertoldo Egidio,"Calle dei Fabbri 9829, S. Polo 388-A",Via San Marco,Carpendo,",",,sarto da uomo,,,,347,page_347_semantic.csv,indice_generale,9829.0,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bertoldin Gio Batta,"Calle dei Fabbri 9829, S. Polo 388-A",Carpendo,materiali refrattari e laterizi,",",,DITTA MIELIO VIRGINIO,,,,347,page_347_semantic.csv,indice_generale,9829.0,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bettolo Maria Bar trattoria,Castello 1294,Castello,ottica ingegneria fotografia,Successor: Citton & Castro,,Tel: 25-263,,,,350,page_350_semantic.csv,indice_generale,1294.0,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bevilacqua don Giuseppe,Castello 1294,parroco S. Lodovico (S. Alvise),ottica ingegneria fotografia,Successor: Citton & Castro,,Tel: 25-263,,,,350,page_350_semantic.csv,indice_generale,1294.0,,CASTELLO,,False,"Nominatim failed: query=Chiesa di San Alvise, Venezia, Italy | type=nan class=nan",number_not_in_reference,inside_venice,False,"Chiesa di San Alvise, Venezia, Italy",False,,,nominatim_failed,
Bevilacqua Luigi,S. Croce 87,Castello,ottica ingegneria fotografia,Successor: Citton & Castro,,panificio,,,,350,page_350_semantic.csv,indice_generale,87.0,,SANTA CROCE,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bianchi Arturo,S. Polo 1592,Castello,ottica ingegneria fotografia," gioielleria, , ",oriferia,Tel: 25-263,,,,350,page_350_semantic.csv,indice_generale,1592.0,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bianchi Guido,S. Polo 1659,Castello,ottica ingegneria fotografia,Successor: Citton & Castro,tratorria,Tel: 25-263,,,,350,page_350_semantic.csv,indice_generale,1659.0,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bianchi Emilio,S. Marco 5038,Castello,ottica ingegneria fotografia,Successor: Citton & Castro,ingegnere,Tel: 25-263,,,,350,page_350_semantic.csv,indice_generale,5038.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bianchi Virgilio,Cann. 4491,Castello,ottica ingegneria fotografia,Successor: Citton & Castro,manifatturee,Tel: 25-263,,,,350,page_350_semantic.csv,indice_generale,4491.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bianchi Virgilio,Cann. 4491,Castello,ottica ingegneria fotografia,Successor: Citton & Castro,manufactures,Tel: 25-263,,,,350,page_350_semantic.csv,indice_generale,4491.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Biadene Ines,S. Croce 102,Castello,ottica ingegneria fotografia,Successor: Citton & Castro,,latteria,,,,350,page_350_semantic.csv,indice_generale,102.0,,SANTA CROCE,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Biasi Rosa,S. Polo 6558,Castello,Sarta,"AFFITTI APPARTAMENTI, COMPRA - VENDITA, AMMINISTRAZIONE",,Tel: 25-263,,,,351,page_351_semantic.csv,indice_generale,6558.0,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Biasiolo Leonilda,S. Polo 1893,Castello,Geometra (C),"AFFITTI APPARTAMENTI, COMPRA - VENDITA, AMMINISTRAZIONE",,Tel: 25-263,,,,351,page_351_semantic.csv,indice_generale,1893.0,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,number_not_in_reference,inside_venice,False,,False,,,nominatim_failed,
Bicetto Luigi,Via Zambelli 3,Margnera,ottica ingegneria fotografia,(dett.),,Alimentari,,,,351,page_351_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,no_civic_number,inside_venice,False,,False,,,nominatim_failed,
