Name,Address,Location,Category,Role,Profession,Additional Info,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,location_cleaned,fail_reason,nom_classification,geocoding_tier,match_confidence,nominatim_query,llm_cleaned_address,nominatim_flagged,matched_lat,matched_lon
Artuso Gino e F.lli," ""Via Lepanto 1""",Lido,"Fiori, piante e sementi",,,"FALEGNAMERIE,",,,206,page_206_semantic.csv,industria,,,,,False,"Nominatim outside: Via Lepanto 1, Lido, Italy | type=house class=place",,no_civic_number,outside_venice,5,nominatim_outside,"Via Lepanto 1, Lido, Italy","Via Lepanto 1, Lido",False,45.4161289,12.3705693
Cendese Carlo,Idm. Vetrai 55,Murano,Foraggi,,,Foraggi,,,207,page_207_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Vetrai 55, Murano, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Vetrai 55, Murano, Italy","Fondamenta Vetrai 55, Murano",False,45.4528725,12.3509779
Bianchetti Angelo,Via Bragadin 12,Lido,Fotografie,,,Fornitori di bordo,,,208,page_208_semantic.csv,industria,,,,,False,"Nominatim outside: Via Bragadin 12, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Bragadin 12, Lido, Italy","Via Bragadin 12, Lido",False,45.4127732,12.3703313
Rastrello Sisto,Gran Viale 23,Lido,Fotografie,,,(fabbriche),,,209,page_209_semantic.csv,industria,,,,,False,"Nominatim outside: Gran Viale 23, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Gran Viale 23, Lido, Italy","Gran Viale 23, Lido",False,45.4168488,12.3695579
Camosso Luigi,Murano fdm. Vetrai 7,Lido,Friggitorie e commestibili cotti,,,(fabbriche),,,210,page_210_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Vetrai 7, Murano, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Vetrai 7, Murano, Italy","Fondamenta Vetrai 7, Murano",False,45.4516271,12.349709
Pretto Na-riso,"Lido, Gran Viale 43",Lido,Friggitorie e commestibili cotti,,,(fabbriche),,,210,page_210_semantic.csv,industria,,,,,False,"Nominatim outside: Gran Viale 43, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Gran Viale 43, Lido, Italy","Gran Viale 43, Lido",False,45.4164714,12.3708666
Universale Commercio Generale di Majo Verozzi,Lido Via Lemno 1,Lido,Frutta e verdura GROSSISTI,,,(fabbriche),,,211,page_211_semantic.csv,industria,,,,,False,"Nominatim outside: Via Lemno 1, Lido, Italy | type=house class=place",,no_civic_number,outside_venice,5,nominatim_outside,"Via Lemno 1, Lido, Italy","Via Lemno 1, Lido",False,45.4121014,12.3656147
Dei Rossi Roberto,Murano fdm. Vetrai 52,Gallerie d'arte,Gelaterie,,,Category: Gelaterie,,,212,page_212_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Vetrai 52, Murano, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Vetrai 52, Murano, Italy","Fondamenta Vetrai 52, Murano",False,45.4527921,12.3508985
Boscolo Aurora,Via Roma 37,Mestre,Ghiaccio,,,Category: Ghiacciaie,,,213,page_213_semantic.csv,industria,,,,,False,"Nominatim outside: Via Roma 37, Mestre, Italy | type=house class=place",,no_civic_number,outside_venice,5,nominatim_outside,"Via Roma 37, Mestre, Italy","Via Roma 37, Mestre",False,45.4850306,12.244161
Canal Giuseppina,Via Catene 18,Mestre,Giocattoli,,,Category: Ghiacciaie,,,213,page_213_semantic.csv,industria,,,,,False,"Nominatim outside: Via Catene 18, Mestre, Italy | type=house class=place",,no_civic_number,outside_venice,5,nominatim_outside,"Via Catene 18, Mestre, Italy","Via Catene 18, Mestre",False,45.4803072,12.2327541
Salvadori Maria,"Murano, fond. Vetrai 39",Murano,Giocattoli,,,Category: Ghiacciaie,,,213,page_213_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Vetrai 39, Murano, Italy | type=house class=place",,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Vetrai 39, Murano, Italy","Fondamenta Vetrai 39, Murano",False,45.4524542,12.3505641
Fabiani Flavio,Gran Viale 28,Lido,Guami,,,Category: Ghiacciaie,,,214,page_214_semantic.csv,industria,,,,,False,"Nominatim outside: Gran Viale 28, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Gran Viale 28, Lido, Italy","Gran Viale 28, Lido",False,45.415804,12.3714826
S.A. Giuseppe De Micheli & C.,"Firenze, Piazza Stazione, 1",Mestre,Impianti condizionamento d’aria,,,"Impianti riscaldamento, Sanitari, Lavanderie meccaniche, Condizionamento d’aria, Cucine, Costruzioni meccaniche, Sede e amministrazione; Filiale di Venezia: S. Luca, 4590",,,216,page_216_semantic.csv,industria,,,,,False,"Nominatim outside: Piazza Stazione 1, Firenze, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Piazza Stazione 1, Firenze, Italy","Piazza Stazione 1, Firenze",False,43.7770841,11.2494199
Saladini dott. ing. Francesco,Via Bissuola 1,Mestre,Agenzie di trasporto,,,(fabbriche),,,219,page_219_semantic.csv,industria,,,,,False,"Nominatim outside: Via Bissuola 1, Mestre, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Bissuola 1, Mestre, Italy","Via Bissuola 1, Mestre",False,45.4957631,12.2483797
Fornasier Alessandro,Murano fondamenta Santi 9 A,Murano,Agenzie di trasporto,,,Section: Murano,,,222,page_222_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Santi 9 A, Murano, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Santi 9 A, Murano, Italy","Fondamenta Santi 9 A, Murano",False,45.4585505,12.3571341
Guariento Giuseppe,Lido Via Rovigno 2,Lido,Agenzie di trasporto,,,Section: Murano,,,222,page_222_semantic.csv,industria,,,,,False,"Nominatim outside: Via Rovigno 2, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Rovigno 2, Lido, Italy","Via Rovigno 2, Lido",False,45.418427,12.3763437
Lidinese v. Soc. coop.,Lido Via Nicosia 7a,Lido,Agenzie di trasporto,,,Section: Murano,,,222,page_222_semantic.csv,industria,,,,,False,"Nominatim outside: Via Nicosia 7a, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Nicosia 7a, Lido, Italy","Via Nicosia 7a, Lido",False,45.4183773,12.3754436
Salmastri Giacomo,fond. Santi 9,Murano,COSTRUZIONI EDILI ED AFFINI,,,Section: Murano,,,223,page_223_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Santi 9, Murano, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Santi 9, Murano, Italy","Fondamenta Santi 9, Murano",False,45.4585505,12.3571341
Tellero Aurelio,Burano 12 A,Murano,COSTRUZIONI EDILI ED AFFINI,,,Section: Murano,,,223,page_223_semantic.csv,industria,,,,,False,"Nominatim outside: Burano 12 A, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Burano 12 A, Italy",Burano 12 A,False,45.4400391,12.3738108
Trevisan Clemente,S. Mauro 124,Burano,COSTRUZIONI EDILI ED AFFINI,,,Section: Murano,,,223,page_223_semantic.csv,industria,,,,,False,"Nominatim outside: S. Mauro 124, Burano, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"S. Mauro 124, Burano, Italy","S. Mauro 124, Burano",False,45.4862797,12.4139177
Trevisian Leone,Via Lepanto 33B,Lido,COSTRUZIONI EDILI ED AFFINI,,,Section: Murano,,,223,page_223_semantic.csv,industria,,,,,False,"Nominatim outside: Via Lepanto 33B, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Lepanto 33B, Lido, Italy","Via Lepanto 33B, Lido",False,45.4115185,12.3685851
Cazzador Giuseppe,Gazzera 26,Mestre,Ippotrasporti,,,Section: Murano,,,226,page_226_semantic.csv,industria,,,,,False,"Nominatim outside: Gazzera 26, Mestre, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Gazzera 26, Mestre, Italy","Gazzera 26, Mestre",False,45.4882478,12.2148927
Cecchinato Giuseppe P.,Gazzera 26,Marghera,Ippotrasporti,,,Via Canale Ovest,,,226,page_226_semantic.csv,industria,,,,,False,"Nominatim outside: Gazzera 26, Marghera, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Gazzera 26, Marghera, Italy","Gazzera 26, Marghera",False,45.4882478,12.2148927
"Vetreria Vistosi, Barbirni e C.","Murano, S. Lorenzo, 18",Murano,Vetrerie per Illuminazione,,,"Decorate, Satinato, Setticato, Lampadari di distinzione artistici",,,231,page_231_semantic.csv,industria,,,,,False,"Nominatim outside: S. Lorenzo 18, Murano, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"S. Lorenzo 18, Murano, Italy","S. Lorenzo 18, Murano",False,45.4582546,12.3569161
Lombardo Regina di Gevosiani,Via Malamocco 97,Lido,Cantieri Navali,,,Section: Murano,,,233,page_233_semantic.csv,industria,,,,,False,"Nominatim outside: Via Malamocco 97, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Malamocco 97, Lido, Italy","Via Malamocco 97, Lido",False,45.3745179,12.3405628
Rossi Elena fu Antonio,Vignole 2,Murano,Cantieri Navali,,,Section: Murano,,,233,page_233_semantic.csv,industria,,,,,False,"Nominatim outside: Vignole 2, Murano, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Vignole 2, Murano, Italy","Vignole 2, Murano",False,45.4434825,12.3757134
Casarin Federico,Via Cà Rossa 2,Mestre,Legnami e pali da costruzioni,,,Section: Murano,,,234,page_234_semantic.csv,industria,,,,,False,"Nominatim outside: Via Cà Rossa 2, Mestre, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Cà Rossa 2, Mestre, Italy","Via Cà Rossa 2, Mestre",False,45.4957962,12.2483733
Pagnin Vittorio,Via Lepanto 17,Lido,Legnami e pali da costruzioni,,,Section: Murano,,,234,page_234_semantic.csv,industria,,,,,False,"Nominatim outside: Via Lepanto 17, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Lepanto 17, Lido, Italy","Via Lepanto 17, Lido",False,45.4139438,12.3702975
Licata Simone,fdm. Sebastiano Venier 47 A,Murano,Librerie,,,commercio,,,235,page_235_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Sebastiano Venier 47 A, Murano, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Sebastiano Venier 47 A, Murano, Italy","Fondamenta Sebastiano Venier 47 A, Murano",False,45.4582631,12.349655
Anonima Distilleria e Cantine Riunite «Viterium» Bizzarri e C.,"Lido, via Loredan n. 4",Marghera,Liqouri,,,",",,,237,page_237_semantic.csv,industria,,,,,False,"Nominatim outside: Via Loredan 4, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Loredan 4, Lido, Italy","Via Loredan 4, Lido",False,45.4013806,12.3614034
Maccagni Antonio,"P. Marghera, Via Durando 7",Marghera,Lubrificanti,,,",",,,237,page_237_semantic.csv,industria,,,,,False,"Nominatim outside: Via Durando 7, Marghera, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Durando 7, Marghera, Italy","Via Durando 7, Marghera",False,45.4782272,12.2318115
Francesconi Carlino,"Mestre, Via Cappuccina 40",Marghera,Macchine agricole,,,",",,,237,page_237_semantic.csv,industria,,,,,False,"Nominatim outside: Via Cappuccina 40, Mestre, Italy | type=sports class=shop",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Cappuccina 40, Mestre, Italy","Via Cappuccina 40, Mestre",False,45.4888429,12.2387382
Freddi Leonardo,"Via S. Donà, 11 Mestre",Marghera,Macchine agricole,,,",",,,237,page_237_semantic.csv,industria,,,,,False,"Nominatim outside: Via S. Donà, 11, Mestre, Italy | type=pastry class=shop",False,no_civic_number,outside_venice,5,nominatim_outside,"Via S. Donà, 11, Mestre, Italy","Via S. Donà, 11, Mestre",False,45.504788,12.2523488
Francesconi Carlino, Via Cappuccina 40,Mestre,Macchine elettriche industriali e motori,,,",",,,238,page_238_semantic.csv,industria,,,,,False,"Nominatim outside: Via Cappuccina 40, Mestre, Italy | type=sports class=shop",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Cappuccina 40, Mestre, Italy","Via Cappuccina 40, Mestre",False,45.4888429,12.2387382
Agostinelli Amelia,Via Malamocco n. 110,Lido,Macellerie,,,",",,,240,page_240_semantic.csv,industria,,,,,False,"Nominatim outside: Via Malamocco 110, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Malamocco 110, Lido, Italy","Via Malamocco 110, Lido",False,45.4015924,12.3608747
Cavagnis Umberto,fdm. Manin 55,Murano,Macellerie,,,",",,,240,page_240_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Manin 55, Murano, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Manin 55, Murano, Italy","Fondamenta Manin 55, Murano",False,45.4536417,12.3521149
Gherlenda Sante,Via Rizzardi n. 27,Marghera,Agenzie di trasporto,,,",",,,241,page_241_semantic.csv,industria,,,,,False,"Nominatim outside: Via Rizzardi 27, Marghera, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Rizzardi 27, Marghera, Italy","Via Rizzardi 27, Marghera",False,45.4794466,12.2312651
Tramontin Marco,Via Malamocc n. 49-A,Lido,Agenzie di trasporto,,,",",,,241,page_241_semantic.csv,industria,,,,,False,"Nominatim outside: Via Malamocco 49-A, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Malamocco 49-A, Lido, Italy","Via Malamocco 49-A, Lido",False,45.3832893,12.347093
Valier Marco,Via Malamocco 110,Lido,Agenzie di trasporto,,,",",,,241,page_241_semantic.csv,industria,,,,,False,"Nominatim outside: Via Malamocco 110, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Malamocco 110, Lido, Italy","Via Malamocco 110, Lido",False,45.4015924,12.3608747
Regalini Giovanni,Via Malamocco 110,Lido,Agenzie di trasporto,,,(introduttori bestiame),,,241,page_241_semantic.csv,industria,,,,,False,"Nominatim outside: Via Malamocco 110, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Malamocco 110, Lido, Italy","Via Malamocco 110, Lido",False,45.4015924,12.3608747
Guerrieri Giulio e Archimede,Murano fdm. Navagero 76,Marghera,Maioliche artistiche,,,Officina Riparazioni Macchine per Scrivere,,,242,page_242_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Navagero 76, Murano, Italy | type=gift class=shop",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Navagero 76, Murano, Italy","Fondamenta Navagero 76, Murano",False,45.454148,12.3568936
Siega Caterina,Murano fdm. Santi 11,Marghera,Manifesture,,,Officina Riparazioni Macchine per Scrivere,,,242,page_242_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Santi 11, Murano, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Santi 11, Murano, Italy","Fondamenta Santi 11, Murano",False,45.4584519,12.3574025
Prandstraller Domenico,Mestre v. Fiume 2,Mestre,Manipolazione carboni,,,(introduttori bestiame),,,243,page_243_semantic.csv,industria,,,,,False,"Nominatim outside: Via Fiume 2, Mestre, Italy | type=house class=place",,no_civic_number,outside_venice,5,nominatim_outside,"Via Fiume 2, Mestre, Italy","Via Fiume 2, Mestre",False,45.4880115,12.2354644
Casa Luoneto,"Lido di Venezia, VIa Santa Elisabetta 31",Burano,Materiale elettrico,,,Category: Materiali da costruzione,,,244,page_244_semantic.csv,industria,,,,,False,"Nominatim outside: Via Santa Elisabetta 31, Lido di Venezia, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Santa Elisabetta 31, Lido di Venezia, Italy","Via Santa Elisabetta 31, Lido di Venezia",False,45.4167673,12.3698314
Francescon Carlino,"Mestre, via Cap Puccina 40",Burano,Materiale elettrico,,,Category: Materiali da costruzione,,,244,page_244_semantic.csv,industria,,,,,False,"Nominatim outside: Via Cappuccina 40, Mestre, Italy | type=sports class=shop",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Cappuccina 40, Mestre, Italy","Via Cappuccina 40, Mestre",False,45.4888429,12.2387382
Campagnol e C.,"Murano, fond. Radi 14-D",Murano,refrattari e laterizi,,,Category: Materiali da costruzione,,,246,page_246_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Radi 14-D, Murano, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Radi 14-D, Murano, Italy","Fondamenta Radi 14-D, Murano",False,45.4581957,12.3594909
Cassarìn Carlo,"Murano, fond. Radi 14-D",Carpenedo,Materiali,,,refrattari e laterizi,,,246,page_246_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Radi 14-D, Murano, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Radi 14-D, Murano, Italy","Fondamenta Radi 14-D, Murano",False,45.4581957,12.3594909
Cucchini Umberto,Lido Via Lepanto 1,Murano,Mercerie,,,"filati ed affini,",,,247,page_247_semantic.csv,industria,,,,,False,"Nominatim outside: Via Lepanto 1, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Lepanto 1, Lido, Italy","Via Lepanto 1, Lido",False,45.4161289,12.3705693
Dina Mario,"Lido Via Malamocco, 51",Murano,Camicerie da uomo,,,"filati ed affini,",,,248,page_248_semantic.csv,industria,,,,,False,"Nominatim outside: Via Malamocco 51, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Malamocco 51, Lido, Italy","Via Malamocco 51, Lido",False,45.3832794,12.347358
Mazaro Carlo,"Mestre, Viale Staz. 10",Murano,Camicerie da uomo,,,"filati ed affini,",,,248,page_248_semantic.csv,industria,,,,,False,"Nominatim outside: Viale Stazione 10, Mestre, Italy | type=parking class=amenity",False,no_civic_number,outside_venice,5,nominatim_outside,"Viale Stazione 10, Mestre, Italy","Viale Stazione 10, Mestre",False,45.4829706,12.2339222
"Lustig, Giov. in Ferranduci",Lido Via Dalmazia 9,Murano,Messaggerie,,,e sensali marittimi,,,249,page_249_semantic.csv,industria,,,,,False,"Nominatim outside: Via Dalmazia 9, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Dalmazia 9, Lido, Italy","Via Dalmazia 9, Lido",False,45.4096105,12.3707703
Vattolo e Basso,"Ca'penedo, Via Bissuola 61",MESTRE,IMPRESA ARTIGIANA,,,Category: Mobili,,,251,page_251_semantic.csv,industria,,,,,False,"Nominatim outside: Via Bissuola 61, Mestre, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Bissuola 61, Mestre, Italy","Via Bissuola 61, Mestre",False,45.494981,12.2533187
Toppo Olga e. G.,S. Luca 4540,Marghera,Modisterie,,,Category: Mobili,,,253,page_253_semantic.csv,industria,4540.0,,,San Luca,False,"Nominatim outside: S. Luca 4540, Marghera, Italy | type=greengrocer class=shop",False,number_not_in_reference,outside_venice,5,nominatim_outside,"S. Luca 4540, Marghera, Italy","S. Luca 4540, Marghera",False,45.494464,12.2191153
Sorgato Alberico,Lido Via Negroponte 16,Lido,Location: Mestre,,,Category: Mobili,,,253,page_253_semantic.csv,industria,,,,,False,"Nominatim outside: Via Negroponte 16, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Negroponte 16, Lido, Italy","Via Negroponte 16, Lido",False,45.4174692,12.3730036
Carpenedo Pietro (ditta),Lido Via Negroponte 16,Marghera,Molini,,,Mestre,,,253,page_253_semantic.csv,industria,,,,,False,"Nominatim outside: Via Negroponte 16, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Negroponte 16, Lido, Italy","Via Negroponte 16, Lido",False,45.4174692,12.3730036
Coco Rizzieri (ditta),Lido Via Negroponte 16,Marghera,Molini,,,Favaro,,,253,page_253_semantic.csv,industria,,,,,False,"Nominatim outside: Via Negroponte 16, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Negroponte 16, Lido, Italy","Via Negroponte 16, Lido",False,45.4174692,12.3730036
Fabris Giovanni,Lido Via Negroponte 16,Marghera,Molini,,,Zelarino,,,253,page_253_semantic.csv,industria,,,,,False,"Nominatim outside: Via Negroponte 16, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Negroponte 16, Lido, Italy","Via Negroponte 16, Lido",False,45.4174692,12.3730036
Favaro Emilio,"Lido Via Negroponte 16, Via Miranese 135 A",Marghera,Molini,,,Chirignago,,,253,page_253_semantic.csv,industria,,,,,False,"Nominatim outside: Via Negroponte 16, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Negroponte 16, Lido, Italy","Via Negroponte 16, Lido",False,45.4174692,12.3730036
Frison Napoleone,"Lido Via Negroponte 16, Via Miranese 135 A, Via Miranese 96",Marghera,Molini,,,Mestre,,,253,page_253_semantic.csv,industria,,,,,False,"Nominatim outside: Via Negroponte 16, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Negroponte 16, Lido, Italy","Via Negroponte 16, Lido",False,45.4174692,12.3730036
Dalla Venezia Guido,fdm. Vetraì 137,Murano,Mosaici,,,Category: Mosaici,,,254,page_254_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Vetraì 137, Murano, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Vetraì 137, Murano, Italy","Fondamenta Vetraì 137, Murano",False,45.4555718,12.3526996
Padovan Prof. Giulio,"Cà Foscari, 3252",Marghera,Mosaici,,,"Studio di Mosaico, Tel. 20-701",,,254,page_254_semantic.csv,industria,,,,,False,"Nominatim outside: Cà Foscari, 3252, Marghera, Italy | type=university class=building",False,no_civic_number,outside_venice,5,nominatim_outside,"Cà Foscari, 3252, Marghera, Italy","Cà Foscari, 3252, Marghera",False,45.473816,12.2524659
Zecchini ing. Francesco,Fondamenta Navagero 76,Murano,Mosaici,,,Category: Mosaici,,,254,page_254_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Navagero 76, Murano, Italy | type=gift class=shop",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Navagero 76, Murano, Italy","Fondamenta Navagero 76, Murano",False,45.454148,12.3568936
Mosaici (materiale per) Donà V. e C. Soc. a. r. l.,Fondamenta Vetraì 93,Murano,Mosaici,,,Category: Mosaici,,,254,page_254_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Vetraì 93, Murano, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Vetraì 93, Murano, Italy","Fondamenta Vetraì 93, Murano",False,45.453991,12.3522057
Arcangeli Vito,Conterie 24,Murano,Officine meccaniche metallurgiche e costruzioni in ferro,,,Category: Morocicli,,,256,page_256_semantic.csv,industria,,,,,False,"Nominatim outside: Conterie 24, Murano, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Conterie 24, Murano, Italy","Conterie 24, Murano",False,45.4576095,12.3553897
Campeis Federico,Lido Via Malamocco 43,Marghera,Ferramenta in Genere,,,Category: Navigazione lagunare,,,257,page_257_semantic.csv,industria,,,,,False,"Nominatim outside: Via Malamocco 43, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Malamocco 43, Lido, Italy","Via Malamocco 43, Lido",False,45.3834934,12.3475251
Battistuto Sebastiano,Lido Gran Viale 51 B,Murano,Oggetti artistici specialità veneziane ed affini,,,Category: Morocicli,,,258,page_258_semantic.csv,industria,,,,,False,"Nominatim outside: Gran Viale 51 B, Lido di Venezia, Italy | type=house class=place",,no_civic_number,outside_venice,5,nominatim_outside,"Gran Viale 51 B, Lido di Venezia, Italy","Gran Viale 51 B, Lido di Venezia",False,45.4160928,12.3720931
Pagan Giuseppe,Lido Gran Viale 34,Lido,Oggetti usati,,,Category: Morocicli,,,259,page_259_semantic.csv,industria,,,,,False,"Nominatim outside: Gran Viale 34, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Gran Viale 34, Lido, Italy","Gran Viale 34, Lido",False,45.4156708,12.372541
Stanin Giovanni,"Lido Gran Viale 34, Gran Viale 28",Murano,,,,Lido,,,259,page_259_semantic.csv,industria,,,,,False,"Nominatim outside: Gran Viale 34, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Gran Viale 34, Lido, Italy","Gran Viale 34, Lido",False,45.4156708,12.372541
Volo Lucia ved. Murazzi,Gran Viale 8,Lido,Oggetti usati,,,Category: Morocicli,,,259,page_259_semantic.csv,industria,,,,,False,"Nominatim outside: Gran Viale 8, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Gran Viale 8, Lido, Italy","Gran Viale 8, Lido",False,45.4165313,12.3695984
Benetollo Giuseppina,Murano Fondamenta Vetrai 69,Marittima,Osterie,,,"industriale,  scientifica,",,,262,page_262_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Vetrai 69, Murano, Italy | type=restaurant class=amenity",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Vetrai 69, Murano, Italy","Fondamenta Vetrai 69, Murano",False,45.4533359,12.3514634
Camozzo Luigi,Murano Fond. Venier 4,Marittima,Osterie,,,"industriale,  scientifica,",,,262,page_262_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Venier 4, Murano, Italy | type=restaurant class=amenity",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Venier 4, Murano, Italy","Fondamenta Venier 4, Murano",False,45.4563216,12.352313
Falcier Mario,Murano Fond. Giust. 12,Marittima,Osterie,,,"industriale,  scientifica,",,,262,page_262_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Giustinian 12, Murano, Italy | type=interior_decoration class=shop",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Giustinian 12, Murano, Italy","Fondamenta Giustinian 12, Murano",False,45.4568027,12.3571797
Maso Vittoria,Murano fond. Vetrai 56,Lido,Agenzie di trasporto,,,"industriale,  scientifica,",,,263,page_263_semantic.csv,industria,,,,,False,"Nominatim outside: Fondamenta Vetrai 56, Murano, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Fondamenta Vetrai 56, Murano, Italy","Fondamenta Vetrai 56, Murano",False,45.4529019,12.3510093
Olivotti Anna,Lido Via Cipro 15,Lido,Agenzie di trasporto,,,"industriale,  scientifica,",,,263,page_263_semantic.csv,industria,,,,,False,"Nominatim outside: Via Cipro 15, Lido, Italy | type=house class=place",False,no_civic_number,outside_venice,5,nominatim_outside,"Via Cipro 15, Lido, Italy","Via Cipro 15, Lido",False,45.4166614,12.3749331
