Name,Address,Location,Category,Role,Profession,Additional Info,Journal,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,matched_lat,matched_lon,matched_parish,matched_sestiere,matched_lett,all_doors,match_confidence,match_note
Caviazgo coam,"S. Antonin 2713, Cannaregio 3652-A",Venezia,Cannaregio,",",1470,inpresa colite | ing. Giovanni Girolamo,,,,366,page_366_semantic.csv,indice_generale,2713.0,,CANNAREGIO,,45.44564156954943,12.32883508022664,San Marziale,CANNAREGIO,A,"[{""lett"": ""A"", ""lat"": 45.445642, ""lon"": 12.328835}, {""lett"": """", ""lat"": 45.445613, ""lon"": 12.328822}]",unique_parish_in_sestiere,"num=2713.0: 2 doors, all in same parish; using first"
C‘Zorz dr. Antonio,S. Polo 2768,S. Polo,Deputato dell’ Amministrazione della Provincia.,",",1470,S. Polo,,,,366,page_366_semantic.csv,indice_generale,2768.0,,SAN POLO,,45.43639377870759,12.328569353290666,Santa Maria Gloriosa,SAN POLO,C,"[{""lett"": ""C"", ""lat"": 45.436394, ""lon"": 12.328569}, {""lett"": """", ""lat"": 45.436384, ""lon"": 12.328534}, {""lett"": ""B"", ""lat"": 45.436368, ""lon"": 12.328499}, {""lett"": ""A"", ""lat"": 45.436334, ""lon"": 12.32845}]",unique_parish_in_sestiere,"num=2768.0: 4 doors, all in same parish; using first"
Cecchin Maria e Zanon Maria,Sunta Croce 1908,Sunta Croce,"alimentari, (dett.)",",",1470,S. Polo,,,,366,page_366_semantic.csv,indice_generale,1908.0,,SANTA CROCE,,45.44050346166792,12.32959749690023,San Cassiano,SANTA CROCE,,"[{""lett"": """", ""lat"": 45.440503, ""lon"": 12.329597}, {""lett"": """", ""lat"": 45.438673, ""lon"": 12.331289}]",unique_parish_in_sestiere,"num=1908.0: 2 doors, all in same parish; using first"
Cecon Angela,Santa Croce numero 888,Campc Manni,Cassa di Risparmio di Venezia,",",Lavorazione artistica mosaici in smalto di vetro Veneziano,Latteria,,,,367,page_367_semantic.csv,indice_generale,888.0,,SANTA CROCE,,45.43969981449598,12.324940666090695,San Simeone Profeta,SANTA CROCE,,"[{""lett"": """", ""lat"": 45.4397, ""lon"": 12.324941}, {""lett"": ""A"", ""lat"": 45.439727, ""lon"": 12.324897}]",unique_parish_in_sestiere,"num=888.0: 2 doors, all in same parish; using first"
Cecon Guido,S. Marco 1662,Campc Manni,Cassa di Risparmio di Venezia," shalza-tore, , ", cesellatore,Incisore,,,,367,page_367_semantic.csv,indice_generale,1662.0,,SAN MARCO,,45.43401889480009,12.3351308206008,San Marco,SAN MARCO,,"[{""lett"": """", ""lat"": 45.434019, ""lon"": 12.335131}, {""lett"": ""A"", ""lat"": 45.434025, ""lon"": 12.335157}]",unique_parish_in_sestiere,"num=1662.0: 2 doors, all in same parish; using first"
Ceconi B.,San Marco,Campc Manni,Sartoria e confezioni per uomo,",",Lavorazione artistica mosaici in smalto di vetro Veneziano,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE VENEZIA,,,,367,page_367_semantic.csv,indice_generale,367.0,,SAN MARCO,,45.43516847299837,12.339354992920024,San Marco,SAN MARCO,,"[{""lett"": """", ""lat"": 45.435168, ""lon"": 12.339355}, {""lett"": ""A"", ""lat"": 45.435178, ""lon"": 12.339387}, {""lett"": ""B"", ""lat"": 45.435186, ""lon"": 12.339414}]",unique_parish_in_sestiere,"num=367.0: 3 doors, all in same parish; using first"
Ceccotto sorelle & Nadali,San Marco 4423-B,Campc Manni,Modisteria,",",Lavorazione artistica mosaici in smalto di vetro Veneziano,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE VENEZIA,,,,367,page_367_semantic.csv,indice_generale,4423.0,B,SAN MARCO,,45.435202954467144,12.335848624588143,San Luca,SAN MARCO,A,"[{""lett"": ""A"", ""lat"": 45.435203, ""lon"": 12.335849}, {""lett"": """", ""lat"": 45.43511, ""lon"": 12.335936}]",unique_parish_in_sestiere,"num=4423.0: 2 doors, all in same parish; using first"
Ceci dr. Vincenzo,San Marco 4423-B,Lido,Cassa di Risparmio di Venezia,",",Lavorazione artistica mosaici in smalto di vetro Veneziano,Pediatra,,,,367,page_367_semantic.csv,indice_generale,4423.0,B,SAN MARCO,,45.435202954467144,12.335848624588143,San Luca,SAN MARCO,A,"[{""lett"": ""A"", ""lat"": 45.435203, ""lon"": 12.335849}, {""lett"": """", ""lat"": 45.43511, ""lon"": 12.335936}]",unique_parish_in_sestiere,"num=4423.0: 2 doors, all in same parish; using first"
Ceciliani Luciano,Dorsoduro 1142,Campc Manni,Carbone e legna,",",Lavorazione artistica mosaici in smalto di vetro Veneziano, Dettaglio,,,,367,page_367_semantic.csv,indice_generale,1142.0,,DORSODURO,,45.43138116939774,12.32470721309237,Santi Gervasio e Protasio,DORSODURO,A,"[{""lett"": ""A"", ""lat"": 45.431381, ""lon"": 12.324707}, {""lett"": """", ""lat"": 45.431357, ""lon"": 12.3247}]",unique_parish_in_sestiere,"num=1142.0: 2 doors, all in same parish; using first"
Cecon Angela,Santa Croce 888,Campc Manni,Cassa di Risparmio di Venezia,",", Dettaglio,Alimentari,,,,367,page_367_semantic.csv,indice_generale,888.0,,SANTA CROCE,,45.43969981449598,12.324940666090695,San Simeone Profeta,SANTA CROCE,,"[{""lett"": """", ""lat"": 45.4397, ""lon"": 12.324941}, {""lett"": ""A"", ""lat"": 45.439727, ""lon"": 12.324897}]",unique_parish_in_sestiere,"num=888.0: 2 doors, all in same parish; using first"
Cecolini Angelo,"S. Polo, 1478-",Campc Manni,Cassa di Risparmio di Venezia,",",Lavorazione artistica mosaici in smalto di vetro Veneziano,Sec. Cong. Zonale della (F.I.P.),,,,367,page_367_semantic.csv,indice_generale,1478.0,,SAN POLO,,45.43752447879245,12.331494264918009,San Silvestro,SAN POLO,A,"[{""lett"": ""A"", ""lat"": 45.437524, ""lon"": 12.331494}, {""lett"": """", ""lat"": 45.437484, ""lon"": 12.331488}]",unique_parish_in_sestiere,"num=1478.0: 2 doors, all in same parish; using first"
Cedolini Emilio,"S. Maria Gloriosa dei Frari, 2700",Campc Manni,Cassa di Risparmio di Venezia,",", Tessuti,Cordami,,,,367,page_367_semantic.csv,indice_generale,2700.0,,,Santa Maria Gloriosa,45.43659985241686,12.32822445747128,Santa Maria Gloriosa,SAN POLO,A,"[{""lett"": ""A"", ""lat"": 45.4366, ""lon"": 12.328224}, {""lett"": """", ""lat"": 45.436626, ""lon"": 12.32823}]",exact_parish_multi_door,"num=2700.0: 2 doors in parish, using first"
Cendron Alessandrina,Cannaregio numero 6066,Campc Manni,Cassa di Risparmio di Venezia,",",Lavorazione artistica mosaici in smalto di vetro Veneziano,Pasticceri,,,,367,page_367_semantic.csv,indice_generale,6066.0,,CANNAREGIO,,45.43986400156444,12.339403207874224,San Canziano,CANNAREGIO,B,"[{""lett"": ""B"", ""lat"": 45.439864, ""lon"": 12.339403}, {""lett"": ""A"", ""lat"": 45.439843, ""lon"": 12.339365}, {""lett"": """", ""lat"": 45.439842, ""lon"": 12.339278}, {""lett"": ""C"", ""lat"": 45.439896, ""lon"": 12.339445}]",unique_parish_in_sestiere,"num=6066.0: 4 doors, all in same parish; using first"
Centazzo Teresa,Cannaregio 5158-C,Campc Manni,Cassa di Risparmio di Venezia,",",Lavorazione artistica mosaici in smalto di vetro Veneziano,Sarta,,,,367,page_367_semantic.csv,indice_generale,5158.0,C,CANNAREGIO,,45.442189497379886,12.340389086149129,San Canziano,CANNAREGIO,B,"[{""lett"": ""B"", ""lat"": 45.442189, ""lon"": 12.340389}, {""lett"": """", ""lat"": 45.44217, ""lon"": 12.340378}, {""lett"": ""A"", ""lat"": 45.442154, ""lon"": 12.340369}]",unique_parish_in_sestiere,"num=5158.0: 3 doors, all in same parish; using first"
Centrale dei Dogi,Piazza S. Marco numero 292,Campc Manni,Cassa di Risparmio di Venezia,",",Lavorazione artistica mosaici in smalto di vetro Veneziano,Pensione,,,,367,page_367_semantic.csv,indice_generale,292.0,,SAN MARCO,,45.43489740155336,12.338953463909432,San Marco,SAN MARCO,A,"[{""lett"": ""A"", ""lat"": 45.434897, ""lon"": 12.338953}, {""lett"": """", ""lat"": 45.434886, ""lon"": 12.338966}]",unique_parish_in_sestiere,"num=292.0: 2 doors, all in same parish; using first"
Cerelia,Cannaregio 2607,Venezia,ZAGO F.LLI,",",1470,Candela,,,,368,page_368_semantic.csv,indice_generale,2607.0,,CANNAREGIO,,45.44536559948125,12.330608554425137,San Marziale,CANNAREGIO,A,"[{""lett"": ""A"", ""lat"": 45.445366, ""lon"": 12.330609}, {""lett"": """", ""lat"": 45.445321, ""lon"": 12.330587}, {""lett"": ""B"", ""lat"": 45.44528, ""lon"": 12.330567}]",unique_parish_in_sestiere,"num=2607.0: 3 doors, all in same parish; using first"
Ceretta Dino,Cannaregio 2607,Chirignago Artigiano,ZAGO F.LLI,",",1470,Sarta da uomo,,,,368,page_368_semantic.csv,indice_generale,2607.0,,CANNAREGIO,,45.44536559948125,12.330608554425137,San Marziale,CANNAREGIO,A,"[{""lett"": ""A"", ""lat"": 45.445366, ""lon"": 12.330609}, {""lett"": """", ""lat"": 45.445321, ""lon"": 12.330587}, {""lett"": ""B"", ""lat"": 45.44528, ""lon"": 12.330567}]",unique_parish_in_sestiere,"num=2607.0: 3 doors, all in same parish; using first"
Ceretto & C.,"Cannaregio 2607, Via Leinì 40",Venezia,Tormo,",",1470,Oreficeria Tecnica Industriale Scientifica | S.A.S.,,,,368,page_368_semantic.csv,indice_generale,2607.0,,CANNAREGIO,,45.44536559948125,12.330608554425137,San Marziale,CANNAREGIO,A,"[{""lett"": ""A"", ""lat"": 45.445366, ""lon"": 12.330609}, {""lett"": """", ""lat"": 45.445321, ""lon"": 12.330587}, {""lett"": ""B"", ""lat"": 45.44528, ""lon"": 12.330567}]",unique_parish_in_sestiere,"num=2607.0: 3 doors, all in same parish; using first"
Cero Matteo,Cannaregio numero 1975,Venezia,Caffè (esercizi),",",1470,"Tel: 23-432, Fondata: 1877",,,,368,page_368_semantic.csv,indice_generale,1975.0,,CANNAREGIO,,45.44386947548049,12.32936122349507,Santi Ermagora e Fortunato,CANNAREGIO,A,"[{""lett"": ""A"", ""lat"": 45.443869, ""lon"": 12.329361}, {""lett"": """", ""lat"": 45.443909, ""lon"": 12.32939}, {""lett"": ""B"", ""lat"": 45.44391, ""lon"": 12.329421}]",unique_parish_in_sestiere,"num=1975.0: 3 doors, all in same parish; using first"
Cestaro Guerrino,Cannaregio 2530,Venezia,ZAGO F.LLI,",",1470,Latteria,,,,368,page_368_semantic.csv,indice_generale,2530.0,,CANNAREGIO,,45.444418285250606,12.332378722933766,San Marziale,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.444418, ""lon"": 12.332379}, {""lett"": ""A"", ""lat"": 45.444613, ""lon"": 12.332513}]",unique_parish_in_sestiere,"num=2530.0: 2 doors, all in same parish; using first"
Cettineo Elena ved. Buttalo,"Cannaregio 2530, Castello 5469",Venezia,ZAGO F.LLI,",",1470,Chincaglierie,,,,368,page_368_semantic.csv,indice_generale,2530.0,,CANNAREGIO,,45.444418285250606,12.332378722933766,San Marziale,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.444418, ""lon"": 12.332379}, {""lett"": ""A"", ""lat"": 45.444613, ""lon"": 12.332513}]",unique_parish_in_sestiere,"num=2530.0: 2 doors, all in same parish; using first"
Cettineo Elena,S. Polo 696,Venezia,ZAGO F.LLI,",",1470,Profumeria,,,,368,page_368_semantic.csv,indice_generale,696.0,,SAN POLO,,45.438255135348726,12.333707329274713,San Silvestro,SAN POLO,,"[{""lett"": """", ""lat"": 45.438255, ""lon"": 12.333707}, {""lett"": ""A"", ""lat"": 45.438284, ""lon"": 12.333764}]",unique_parish_in_sestiere,"num=696.0: 2 doors, all in same parish; using first"
« Chaesco »,Castello 2435,Venezia,Acque Gassate,",",1470,"Tel: 23-432, Fondata: 1877",,,,368,page_368_semantic.csv,indice_generale,2435.0,,CASTELLO,,45.43516760393311,12.34860101982171,San_Martino,CASTELLO,,"[{""lett"": """", ""lat"": 45.435168, ""lon"": 12.348601}, {""lett"": ""A"", ""lat"": 45.435131, ""lon"": 12.348522}, {""lett"": ""B"", ""lat"": 45.435149, ""lon"": 12.348567}]",unique_parish_in_sestiere,"num=2435.0: 3 doors, all in same parish; using first"
Chernio Alberto,SSB. Apostoli numero 4498,Venezia,ZAGO F.LLI,",",1470,Ingegnere,,,,368,page_368_semantic.csv,indice_generale,4498.0,,,Santi Apostoli,45.44046322769002,12.337820128387678,Santi Apostoli,CANNAREGIO,A,"[{""lett"": ""A"", ""lat"": 45.440463, ""lon"": 12.33782}, {""lett"": """", ""lat"": 45.44049, ""lon"": 12.337934}]",exact_parish_multi_door,"num=4498.0: 2 doors in parish, using first"
Chiarotti Pietro,S. Croce 704,Venezia,ZAGO F.LLI,",",1470,Avvocato,,,,368,page_368_semantic.csv,indice_generale,704.0,,SANTA CROCE,,45.44006122414399,12.323022699322609,San Simeone Profeta,SANTA CROCE,,"[{""lett"": """", ""lat"": 45.440061, ""lon"": 12.323023}, {""lett"": ""A"", ""lat"": 45.439824, ""lon"": 12.323285}, {""lett"": ""B"", ""lat"": 45.439681, ""lon"": 12.32347}, {""lett"": ""C"", ""lat"": 45.439498, ""lon"": 12.323152}]",unique_parish_in_sestiere,"num=704.0: 4 doors, all in same parish; using first"
Chiesura Antonina,San Marco 3068,Campc Manni,alimentari (det.),",",Lavorazione artistica mosaici in smalto di vetro Veneziano,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE VENEZIA,,,,369,page_369_semantic.csv,indice_generale,3068.0,,SAN MARCO,,45.43297952289619,12.328580605620113,Santo Stefano,SAN MARCO,A,"[{""lett"": ""A"", ""lat"": 45.43298, ""lon"": 12.328581}, {""lett"": """", ""lat"": 45.432968, ""lon"": 12.328552}]",unique_parish_in_sestiere,"num=3068.0: 2 doors, all in same parish; using first"
Chinellato Secondo,S. Croce 496B,Campc Manni,Cassa di Risparmio di Venezia,",",Lavorazione artistica mosaici in smalto di vetro Veneziano,barbiere,,,,369,page_369_semantic.csv,indice_generale,496.0,B,SANTA CROCE,,45.43898298722852,12.317086380264527,San Nicola da Tolentino,SANTA CROCE,,"[{""lett"": """", ""lat"": 45.438983, ""lon"": 12.317086}, {""lett"": ""C"", ""lat"": 45.438978, ""lon"": 12.317134}, {""lett"": ""D"", ""lat"": 45.43882, ""lon"": 12.317354}, {""lett"": ""E"", ""lat"": 45.438788, ""lon"": 12.317412}, {""lett"": ""F"", ""lat"": 45.438731, ""lon"": 12.317515}, {""lett"": ""G"", ""lat"": 45.438675, ""lon"": 12.317615}, {""lett"": ""H"", ""lat"": 45.438645, ""lon"": 12.317669}, {""lett"": ""I"", ""lat"": 45.438613, ""lon"": 12.317726}, {""lett"": ""L"", ""lat"": 45.438576, ""lon"": 12.317793}, {""lett"": ""M"", ""lat"": 45.43856, ""lon"": 12.317822}, {""lett"": ""N"", ""lat"": 45.438521, ""lon"": 12.317893}, {""lett"": ""O"", ""lat"": 45.438511, ""lon"": 12.317911}, {""lett"": ""P"", ""lat"": 45.438505, ""lon"": 12.317921}, {""lett"": ""Q"", ""lat"": 45.43849, ""lon"": 12.317949}, {""lett"": ""R"", ""lat"": 45.438483, ""lon"": 12.31796}, {""lett"": ""S"", ""lat"": 45.438481, ""lon"": 12.317971}, {""lett"": ""T"", ""lat"": 45.438468, ""lon"": 12.31803}, {""lett"": ""U"", ""lat"": 45.438441, ""lon"": 12.318079}, {""lett"": ""Z"", ""lat"": 45.438422, ""lon"": 12.318114}]",unique_parish_in_sestiere,"num=496.0: 19 doors, all in same parish; using first"
Chirusu Rodolfo,Cannaregio 5620,S. Polo,Cassa di Risparmio di Venezia,",", filati e affini,mercerie,,,,369,page_369_semantic.csv,indice_generale,5620.0,,CANNAREGIO,,45.439850295082195,12.336720275602437,San Canziano,CANNAREGIO,B,"[{""lett"": ""B"", ""lat"": 45.43985, ""lon"": 12.33672}, {""lett"": ""A"", ""lat"": 45.439908, ""lon"": 12.336705}, {""lett"": """", ""lat"": 45.439827, ""lon"": 12.336744}]",unique_parish_in_sestiere,"num=5620.0: 3 doors, all in same parish; using first"
Ciaccia Itmnia,Cannaregio 5826,Campc Manni,sartoria e confezioni per signora,",",Lavorazione artistica mosaici in smalto di vetro Veneziano,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE VENEZIA,,,,369,page_369_semantic.csv,indice_generale,5826.0,,CANNAREGIO,,45.43854956900243,12.33769985106915,San Canziano,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.43855, ""lon"": 12.3377}, {""lett"": ""A"", ""lat"": 45.438593, ""lon"": 12.337729}]",unique_parish_in_sestiere,"num=5826.0: 2 doors, all in same parish; using first"
Ciampi Giuseppe,Giudecca 609,Campc Manni,Cassa di Risparmio di Venezia,",",Lavorazione artistica mosaici in smalto di vetro Veneziano,trattoria,,,,369,page_369_semantic.csv,indice_generale,609.0,,GIUDECCA,,45.42676756388549,12.324783500997626,Giudecca2,GIUDECCA,,"[{""lett"": """", ""lat"": 45.426768, ""lon"": 12.324784}, {""lett"": ""A"", ""lat"": 45.426749, ""lon"": 12.324861}]",unique_parish_in_sestiere,"num=609.0: 2 doors, all in same parish; using first"
Chicieti Giacomo,Cannaregio 3713,Campc Manni,radio (riparazioni),",",Lavorazione artistica mosaici in smalto di vetro Veneziano,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE VENEZIA,,,,369,page_369_semantic.csv,indice_generale,3713.0,,CANNAREGIO,,45.44188115847038,12.333808119150312,San Felice,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.441881, ""lon"": 12.333808}, {""lett"": ""A"", ""lat"": 45.441903, ""lon"": 12.333827}]",unique_parish_in_sestiere,"num=3713.0: 2 doors, all in same parish; using first"
Chicini Nino,S. Felice 3713,Campc Manni,radio e radiogrammofoni,",",Lavorazione artistica mosaici in smalto di vetro Veneziano,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE VENEZIA,,,,369,page_369_semantic.csv,indice_generale,3713.0,,,San Felice,45.44188115847038,12.333808119150312,San Felice,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.441881, ""lon"": 12.333808}, {""lett"": ""A"", ""lat"": 45.441903, ""lon"": 12.333827}]",exact_parish_multi_door,"num=3713.0: 2 doors in parish, using first"
Cicogna Luigia,Castello 4904,Campc Manni,macelleria,",",Lavorazione artistica mosaici in smalto di vetro Veneziano,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE VENEZIA,,,,369,page_369_semantic.csv,indice_generale,4904.0,,CASTELLO,,45.43649056845501,12.342549560523096,San Zaccaria,CASTELLO,,"[{""lett"": """", ""lat"": 45.436491, ""lon"": 12.34255}, {""lett"": ""A"", ""lat"": 45.436524, ""lon"": 12.342613}]",unique_parish_in_sestiere,"num=4904.0: 2 doors, all in same parish; using first"
Ciligot Giuseppe,S. Croce 2334,Campc Manni,Cassa di Risparmio di Venezia,",",Lavorazione artistica mosaici in smalto di vetro Veneziano,trattoria,,,,369,page_369_semantic.csv,indice_generale,2334.0,,SANTA CROCE,,45.439742958034905,12.33118516404261,San Cassiano,SANTA CROCE,A,"[{""lett"": ""A"", ""lat"": 45.439743, ""lon"": 12.331185}, {""lett"": """", ""lat"": 45.439716, ""lon"": 12.331165}]",unique_parish_in_sestiere,"num=2334.0: 2 doors, all in same parish; using first"
Cipolato Emma,Giudecca 83,,ZAGO F.LLI,cinema (sale di proiezione e gestione),MESTRE,osteria,,,,370,page_370_semantic.csv,indice_generale,83.0,,GIUDECCA,,45.425921918062045,12.336234671353353,Giudecca1,GIUDECCA,,"[{""lett"": """", ""lat"": 45.425922, ""lon"": 12.336235}, {""lett"": ""I"", ""lat"": 45.425872, ""lon"": 12.33627}, {""lett"": ""G"", ""lat"": 45.42576, ""lon"": 12.336351}, {""lett"": ""F"", ""lat"": 45.425708, ""lon"": 12.336454}, {""lett"": ""A"", ""lat"": 45.425721, ""lon"": 12.336344}, {""lett"": ""B"", ""lat"": 45.425699, ""lon"": 12.33638}, {""lett"": ""C"", ""lat"": 45.425653, ""lon"": 12.336441}, {""lett"": ""D"", ""lat"": 45.425544, ""lon"": 12.336517}, {""lett"": ""E"", ""lat"": 45.425618, ""lon"": 12.336512}, {""lett"": ""H"", ""lat"": 45.425814, ""lon"": 12.336314}]",unique_parish_in_sestiere,"num=83.0: 10 doors, all in same parish; using first"
Cipolato Teresa,San Polo 1345,,ZAGO F.LLI,cinema (sale di proiezione e gestione), pastificio,alimentari,,,,370,page_370_semantic.csv,indice_generale,1345.0,,SAN POLO,,45.43742618752739,12.331509023136553,San Silvestro,SAN POLO,C,"[{""lett"": ""C"", ""lat"": 45.437426, ""lon"": 12.331509}, {""lett"": ""B"", ""lat"": 45.437454, ""lon"": 12.331626}, {""lett"": ""A"", ""lat"": 45.437422, ""lon"": 12.331662}, {""lett"": """", ""lat"": 45.437396, ""lon"": 12.331689}]",unique_parish_in_sestiere,"num=1345.0: 4 doors, all in same parish; using first"
Ciro Baru,"S. Marco, Via XXII Marzo",,ZAGO F.LLI,cinema (sale di proiezione e gestione),MESTRE,bar,,,,370,page_370_semantic.csv,indice_generale,370.0,,SAN MARCO,,45.43523957202973,12.339577054539996,San Marco,SAN MARCO,,"[{""lett"": """", ""lat"": 45.43524, ""lon"": 12.339577}, {""lett"": ""A"", ""lat"": 45.435247, ""lon"": 12.339612}]",unique_parish_in_sestiere,"num=370.0: 2 doors, all in same parish; using first"
Ciscio Giuseppe,S. Cassiano 2269,,ZAGO F.LLI,cinema (sale di proiezione e gestione),MESTRE,avvocato,,,,370,page_370_semantic.csv,indice_generale,2269.0,,,San Cassiano,45.4394322116425,12.330825844194145,San Cassiano,SANTA CROCE,,"[{""lett"": """", ""lat"": 45.439432, ""lon"": 12.330826}, {""lett"": """", ""lat"": 45.439618, ""lon"": 12.328784}, {""lett"": ""A"", ""lat"": 45.439589, ""lon"": 12.328754}, {""lett"": ""A"", ""lat"": 45.43945, ""lon"": 12.330586}]",exact_parish_multi_door,"num=2269.0: 4 doors in parish, using first"
Coccon Marcello,Cannaregio 2591,,pittore,"Tel: 23-432, ,",4182,N. San Luce,,,,371,page_371_semantic.csv,indice_generale,2591.0,,CANNAREGIO,,45.44498987171474,12.33089364867837,San Marziale,CANNAREGIO,B,"[{""lett"": ""B"", ""lat"": 45.44499, ""lon"": 12.330894}, {""lett"": """", ""lat"": 45.44492, ""lon"": 12.330957}, {""lett"": ""A"", ""lat"": 45.445035, ""lon"": 12.330924}]",unique_parish_in_sestiere,"num=2591.0: 3 doors, all in same parish; using first"
Cogo Aldo,S. Marco 2553,,autotrasporti,"Tel: 23-432, ,",4182,N. San Luce,,,,371,page_371_semantic.csv,indice_generale,2553.0,,SAN MARCO,,45.433174682437695,12.333325711802187,Santa Maria Zobenigo,SAN MARCO,,"[{""lett"": """", ""lat"": 45.433175, ""lon"": 12.333326}, {""lett"": ""A"", ""lat"": 45.433174, ""lon"": 12.333278}]",unique_parish_in_sestiere,"num=2553.0: 2 doors, all in same parish; using first"
Cogo Aldo,S. Marco 2553,Mestre,autorasporti,"Tel: 23-432, ,",4182,presso Autonome Standa | Viale Stazione,,,,371,page_371_semantic.csv,indice_generale,2553.0,,SAN MARCO,,45.433174682437695,12.333325711802187,Santa Maria Zobenigo,SAN MARCO,,"[{""lett"": """", ""lat"": 45.433175, ""lon"": 12.333326}, {""lett"": ""A"", ""lat"": 45.433174, ""lon"": 12.333278}]",unique_parish_in_sestiere,"num=2553.0: 2 doors, all in same parish; using first"
Cola Giovanni,San Marco 77,,specialità veneziane,"Tel: 23-432, ,",4182,N. San Luce,,,,371,page_371_semantic.csv,indice_generale,77.0,,SAN MARCO,,45.433597257331925,12.33727267759302,San Marco,SAN MARCO,,"[{""lett"": """", ""lat"": 45.433597, ""lon"": 12.337273}, {""lett"": ""A"", ""lat"": 45.433625, ""lon"": 12.337259}]",unique_parish_in_sestiere,"num=77.0: 2 doors, all in same parish; using first"
Collet Giovani,Castello numero 3542,,impresa edile,"Tel: 23-432, ,",4182,N. San Luce,,,,371,page_371_semantic.csv,indice_generale,3542.0,,CASTELLO,,45.43511093264398,12.346902016385323,San Giovanni Bragora,CASTELLO,,"[{""lett"": """", ""lat"": 45.435111, ""lon"": 12.346902}, {""lett"": ""B"", ""lat"": 45.435076, ""lon"": 12.346916}, {""lett"": ""A"", ""lat"": 45.435095, ""lon"": 12.346906}]",unique_parish_in_sestiere,"num=3542.0: 3 doors, all in same parish; using first"
C.0.L.L.L.N.S.,Santa Croce numero 597.B,,costruzioni e riparazioni navali,"Tel: 23-432, ,",4182,"di Scavino Guglielmo,",,,,371,page_371_semantic.csv,indice_generale,597.0,,SANTA CROCE,,45.43872809876394,12.321478543997523,San Simeone Profeta,SANTA CROCE,B,"[{""lett"": ""B"", ""lat"": 45.438728, ""lon"": 12.321479}, {""lett"": ""C"", ""lat"": 45.438739, ""lon"": 12.321501}, {""lett"": ""A"", ""lat"": 45.438866, ""lon"": 12.321711}, {""lett"": """", ""lat"": 45.438888, ""lon"": 12.321889}]",unique_parish_in_sestiere,"num=597.0: 4 doors, all in same parish; using first"
Colummi Andrea,Cannaregio 5329,,liquo (fabbrica e deposito),"Tel: 23-432, ,",4182,N. San Luce,,,,371,page_371_semantic.csv,indice_generale,5329.0,,CANNAREGIO,,45.44112015857673,12.339985558819016,San Canziano,CANNAREGIO,A,"[{""lett"": ""A"", ""lat"": 45.44112, ""lon"": 12.339986}, {""lett"": """", ""lat"": 45.441081, ""lon"": 12.339963}]",unique_parish_in_sestiere,"num=5329.0: 2 doors, all in same parish; using first"
Colonna Andrea,S. Croce 1156,,trattoria,"Tel: 23-432, ,",4182,N. San Luce,,,,371,page_371_semantic.csv,indice_generale,1156.0,,SANTA CROCE,,45.44074262109773,12.325146771948862,San Simeone Profeta,SANTA CROCE,,"[{""lett"": """", ""lat"": 45.440743, ""lon"": 12.325147}, {""lett"": ""A"", ""lat"": 45.440699, ""lon"": 12.325188}]",unique_parish_in_sestiere,"num=1156.0: 2 doors, all in same parish; using first"
Colorificio Veneziano Borzacco,Cannaregio 3542,,colori e vernici,"Tel: 23-432, ,",4182,N. San Luce,,,,371,page_371_semantic.csv,indice_generale,3542.0,,CANNAREGIO,,45.44481948479099,12.33397691935263,San Marziale,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.444819, ""lon"": 12.333977}, {""lett"": ""A"", ""lat"": 45.444767, ""lon"": 12.333922}]",unique_parish_in_sestiere,"num=3542.0: 2 doors, all in same parish; using first"
Colussi Giovanni,San Cassiano 1828,,fabbro ferraio e meccanico,"Tel: 23-432, ,",4182,N. San Luce,,,,372,page_372_semantic.csv,indice_generale,1828.0,,,San Cassiano,45.44003720415062,12.332682827483344,San Cassiano,SANTA CROCE,,"[{""lett"": """", ""lat"": 45.440037, ""lon"": 12.332683}, {""lett"": """", ""lat"": 45.440583, ""lon"": 12.329058}]",exact_parish_multi_door,"num=1828.0: 2 doors in parish, using first"
Combustibili & Azglometrati Soc. a r. l.,San Marco 1505,,combustibili liquidi ed affini,"Tel: 23-432, ,",4182,N. San Luce,,,,372,page_372_semantic.csv,indice_generale,1505.0,,SAN MARCO,,45.43363121376489,12.336319300937566,San Marco,SAN MARCO,A,"[{""lett"": ""A"", ""lat"": 45.433631, ""lon"": 12.336319}, {""lett"": """", ""lat"": 45.43369, ""lon"": 12.336465}]",unique_parish_in_sestiere,"num=1505.0: 2 doors, all in same parish; using first"
